residual_score,mahalanobis_d2
0.11266238370694735,0.1640225618274009
0.10847382412121097,0.15981453823284242
0.10847382412121097,0.15981453823284242
0.10915297340329756,0.1615358627346273
0.12746210926337215,0.18715781048821525
0.11266238370694735,0.1640225618274009
0.10915297340329756,0.1615358627346273
0.10847382412121097,0.15981453823284242
0.10847382412121097,0.15981453823284242
0.10847382412121097,0.15981453823284242
0.11311345848270475,0.1637144542380975
0.11339522716747204,0.18061756406284557
0.11062493586068757,0.15882027680265445
0.12531099752389555,0.18834883851707498
0.10847382412121097,0.15981453823284242
0.08796353960665271,0.14438310245379155
0.39606235234613335,1.4458766456823773
0.0946398912501845,0.1668362190804365
0.3116508420076314,0.7577614281416585
0.06564322497782853,0.11543539158754575
0.14281641628358757,0.2036892551969756
0.1631750904970357,0.24675789464028963
0.11894941620125721,0.1938634682756303
0.06619713254036418,0.1246106040845321
0.22234698052748267,0.3809345601924352
0.11185120284965172,0.1974608296902361
0.23439946605773088,0.597055468420206
0.16003381272449044,0.22387365573351317
0.07700889708636077,0.150852496135298
0.1599053397965897,0.3282911378526074
0.21905937655252397,0.359456697128542
0.09112061297930175,0.14630229349396057
0.2202415193096223,0.3643093805077524
0.13199434072437344,0.19108243306962386
0.1579642890364508,0.31046507112589206
0.07119900768157322,0.12895262191645032
0.24909441524422923,0.466855268446822
0.11540383097818664,0.19995567391785785
0.13006609697217128,0.20607376746339376
0.19499707772690064,0.2731970043363638
0.0872742027227544,0.1998531134703015
0.21570661363903013,0.43905318652647374
0.2275781918403725,0.40157144812304263
0.17797078504698294,0.4852084349368863
0.2698177759736102,0.4645162715288516
0.22234803569135045,0.36953624989408485
0.10229526214973583,0.19011961607575353
0.08014522395556857,0.13340760541245353
0.17992544734492713,0.25703515860878484
0.11658763135796528,0.2171201165162482
0.23062351941421386,0.37738313430109827
0.18612892041188886,0.27938390912094635
0.07775311150057534,0.13819768623053472
0.18369023220178568,0.2874988798923004
0.20036221721156963,0.4417415342587031
0.22951467886699362,0.6456348052452029
0.2942491318629062,0.5716701172207092
0.13794676658134322,0.2078319145397774
0.18181815719193709,0.41121549258428775
0.2968046459264562,0.5893159354950562
0.08986604059444216,0.1428919639622781
0.08560518302877128,0.17183700589744028
0.20263348813488347,0.32803287865282243
0.1779418440644316,0.2985333756461261
0.06928525881110174,0.11506293170460366
0.20711093998968952,0.3061669735871153
0.23189939357962777,0.41436248017561056
0.1850194512555097,0.39260464221922003
0.28998100271328203,0.5294741362555518
0.14164048420467926,0.2602321372848063
0.1338508348339307,0.24101401525663146
0.24269011755429012,0.4145488976181014
0.15055725906398829,0.27235756579988735
0.10510233553232957,0.15113681943142585
0.31562539175794707,0.6517658766917117
0.11169862014007888,0.18874426639580028
0.10422643781764705,0.1889127789821107
0.24012198184882746,0.4080524935521472
0.13122178834989864,0.18884932032307045
0.11816118410086619,0.17161503038238332
0.2929472203106505,0.5556445643366642
0.09583373529545709,0.15250149684066716
0.19761921154919213,0.3223437608853176
0.13885976716145806,0.26437300564076716
0.18854707664139636,0.27211170865295253
0.16058641582747007,0.35632921651983696
0.24818567387262624,0.41481035337468336
0.18247016117185708,0.4268173857521807
0.2833696758861853,0.5265199158446812
0.1488430592816463,0.21182183440673977
0.13404073611402237,0.26641850139559575
0.11329386143077459,0.20176055352951366
0.23169595789168293,0.4041202076282802
0.13629532239299916,0.20543657614579056
0.20783722124107482,0.3415207521882831
0.23803041173774245,0.6044757981627326
0.1761463503509317,0.3499748466084897
0.15755386398851898,0.2546435828880518
0.17949403219099447,0.3280709034362648
0.17823880751122376,0.24972143245682177
0.18181642089908498,0.40033759112370787
0.19735105060034583,0.33263801302101104
0.2225269732480215,0.5677995253249206
0.2525979084675863,0.48740520745038424
0.16722251673131786,0.35861376640737525
0.19846009496192066,0.4617093158042734
0.2856517968877083,0.6615712153289697
0.2915507304403415,0.6313232835530597
0.17611404621442714,0.3285743921846889
0.170837838860053,0.2662965460835894
0.24336065104335347,0.6259583331006013
0.30906472880878005,0.7578801080629558
0.23561914369047032,0.6414730829214496
0.19746498338453897,0.49684021561446085
0.25483081208123703,0.8044924571611501
0.214575332759767,0.3558804237863567
0.1670409961136475,0.29579442856478255
0.16307636558921149,0.3099098096270127
0.21356194874774206,0.3755130126790463
0.2641381377209236,0.4773464075738763
0.18599578375586182,0.3887273603459658
0.15862450067017472,0.3711107785126418
0.23164957873746472,0.5988286390700034
0.2253678890105121,0.5569599610425537
0.1869697706176039,0.32439977233253975
0.16495586364841605,0.2796748248607903
0.23243358729814267,0.5998710588665309
0.18389822346503445,0.3916631382170008
0.3697238939469636,1.243056598765243
0.26992743562751415,0.8910446728304977
0.2740089756325305,0.6029677013535524
0.18931868660044324,0.3578372061400425
0.18640788134337663,0.33527989554543897
0.1783801898407278,0.2783135344355491
0.19323781384472608,0.44261804907739394
0.20510507226067476,0.46907585263521334
0.26053951022265515,0.7968838300994919
0.21712406831165723,0.5242667700389901
0.22671402132234617,0.5016346860637833
0.28230037056247975,0.9072053033407917
0.2138779920895503,0.49735715467663527
0.2761086004636111,0.6930918635911407
