robustpca_score,manifold_score
0.10878631908398402,0.0009231615432884391
0.09170366153298352,1.3642003772742921e-34
0.09170366153298315,8.024708101613482e-36
0.08525245908628291,0.00022309149321701898
0.11661023261809579,0.0209178153373334
0.10878631908398406,0.0009231615432884396
0.08525245908628294,0.00022309149321701762
0.09170366153298326,0.0
0.09170366153298326,1.3642003772742921e-34
0.09170366153298326,2.32716534946791e-33
0.08907659464923583,0.00024325206601485567
0.09256147170286672,0.0023642732084253096
0.1024869272645591,0.016467123340677292
0.11081946979416953,0.006223207860249126
0.09170366153298326,2.2228441441469346e-33
0.050991958492290136,0.6825258627698417
0.551919469560504,0.222836125358297
0.1622002541693767,0.027644555027886448
0.3290716322295626,0.06738206932597625
0.09984424486442854,0.07053630229634127
0.10973851500524782,0.013614450559354055
0.05994438161143162,0.016803027166628796
0.22037413215404555,0.20417756840751397
0.08961115201103236,0.005286451166773631
0.1374962650553061,0.004040853769695143
0.1655404975844532,0.12916082322430608
0.21120260011268308,0.1193470943881924
0.0760036149584856,0.006959533092618583
0.07668470882181393,0.02164012878898718
0.19036485214317359,0.2126040522097915
0.1818936501063775,0.0018073531902045778
0.1558753116870791,0.09771908585615231
0.19921536808162874,0.20173060137365786
0.11443015718514876,0.07251252407614504
0.13518421916370668,0.006236302033922443
0.10665364958340647,0.028129360596269134
0.16401673662122973,0.11067245040505151
0.18077224624945695,0.12994428009467024
0.10271101068836945,0.013064666306693088
0.04824580111960089,0.024643798243727786
0.1609412739343667,0.23740949199646724
0.2261445179503485,0.1344275859133851
0.19004948027634158,0.020859890528634753
0.3633113395854472,0.5029928046482094
0.18747274538262473,0.017414718406761353
0.09942237882852101,0.007246143525483022
0.15663655042486763,0.002594358254696594
0.06239872954876247,0.05490212419357163
0.1463177796497058,0.01620281628330283
0.11587040203658194,0.055102369338597156
0.07451248550212745,0.02665647873119031
0.08563100795643103,0.0306823138062689
0.051784778909362485,0.2080899866005547
0.12010036218740804,0.06124254436506018
0.12687661898121355,0.09568861106456931
0.21742718962268684,0.017399923809743048
0.15340328817950513,0.025875503530605182
0.1055614432982252,0.057762955417253355
0.15174606328213944,0.03819763067754533
0.1983350810802406,0.17327043294815322
0.08769015467192787,0.011300788380326596
0.12912094212585437,0.038041095502470285
0.07141722023213237,0.012561487328064716
0.11259031973119212,0.073845256330886
0.1487486230214878,0.097833648775483
0.057740030655608315,0.006624068352169609
0.11798493245335502,0.06641461621124926
0.08094590885735402,0.02849180735843013
0.1427978451885982,0.06130237466029075
0.08621215164267876,0.016618085817774044
0.1034165670188802,0.01896703087474985
0.15373322059658784,0.03497628177572549
0.16739038501525708,0.06809299921683769
0.1631234353197957,0.1520397560817452
0.23327259134558828,0.03932117875318309
0.149289390929482,0.032524916057350285
0.07233933487671597,0.00924406419617257
0.056095198123830285,0.04995322243795828
0.1384639732049527,0.06319195168950513
0.061660008006089236,0.018663195330767646
0.1602842852836759,0.010249830064246242
0.07482857625944643,0.019267866824941624
0.097583308899766,0.05988202449073487
0.08123559240218056,0.042654412370687365
0.04818206882311773,0.04255655634882701
0.07204179709761364,0.007400743025030312
0.0822430977188132,0.032986456828834894
0.06017172193252243,0.01048510588608545
0.06809332655382071,0.03499892308491117
0.054046366573245075,0.007783640353946359
0.050101986274716744,0.019228486865408487
0.05273244665728801,0.010296129381485155
0.015225414070163328,0.011259028574338211
0.09685803959195982,0.03480139186657084
0.10378895188043642,0.0206575181711538
0.0757491401499799,0.03393304928076491
0.033385291304454494,0.00356953248481001
0.08898151334604505,0.05097899651562027
0.0546383493862427,0.00561171504938912
0.10242585664374264,0.04173716069181734
0.028395611141921285,0.04049614916482259
0.07612846568317479,0.001960081007224408
0.13017565559661456,0.013089342671584415
0.10819916805218853,0.023413769504150844
0.03209881057842096,0.008291671739382061
0.04487424216778704,0.00828960632793181
0.14236239755854138,0.05892714936792168
0.17808902389350081,0.13255449069261313
