robustpca_score,manifold_score
0.10878631908398385,0.000923161543288438
0.09170366153298361,1.3642003772742921e-34
0.09170366153298408,1.2839532962581572e-34
0.08525245908628298,0.00022309149321701605
0.1166102326180959,0.020917815337333667
0.10878631908398399,0.0009231615432884372
0.08525245908628291,0.000223091493217019
0.09170366153298391,3.851859888774472e-34
0.09170366153298391,2.198770019842094e-33
0.09170366153298391,2.1827206036388674e-33
0.08907659464923579,0.00024325206601484694
0.09256147170286667,0.0023642732084253088
0.10248692726455955,0.016467123340677337
0.1108194697941695,0.006223207860249192
0.09170366153298391,2.1827206036388674e-33
0.050991958492290185,0.6825258627698672
0.5519194695605046,0.222836125358297
0.16220025416937692,0.0276445550278868
0.3290716322295627,0.06738206932597586
0.09984424486442872,0.07053630229634089
0.10973851500524782,0.013614450559354141
0.05994438161143114,0.01680302716662859
0.22037413215404592,0.20417756840751414
0.08961115201103254,0.005286451166773627
0.13749626505530613,0.004040853769695131
0.16554049758445322,0.12916082322430597
0.2112026001126828,0.11934709438819235
0.07600361495848577,0.006959533092618657
0.07668470882181418,0.021640128788987245
0.19036485214317347,0.21260405220979248
0.18189365010637726,0.0018073531902045774
0.15587531168707938,0.0977190858561524
0.19921536808162923,0.20173060137365706
0.11443015718514926,0.07251252407614478
0.13518421916370654,0.006236302033922608
0.10665364958340674,0.02812936059626926
0.16401673662123065,0.11067245040505115
0.18077224624945787,0.12994428009466966
0.1027110106883697,0.013064666306693078
0.048245801119600425,0.024643798243727505
0.16094127393436708,0.237409491996464
0.2261445179503485,0.13442758591338572
0.19004948027634141,0.02085989052863703
0.3633113395854471,0.5029928046482114
0.18747274538262496,0.017414718406761353
0.09942237882852134,0.007246143525483078
0.15663655042486813,0.0025943582546965878
0.062398729548762875,0.05490212419357169
0.1463177796497054,0.016202816283302772
0.11587040203658283,0.05510236933859717
0.07451248550212797,0.026656478731189866
0.08563100795643068,0.030682313806268877
0.05178477890936215,0.20808998660055558
0.12010036218740751,0.061242544365059735
0.12687661898121358,0.09568861106456931
0.21742718962268692,0.01739992380974287
0.15340328817950474,0.0258755035306055
0.1055614432982253,0.057762955417253986
0.15174606328214005,0.03819763067754523
