pca_q_residual,pca_hotelling_t2,kpca_recon,ae_recon
6.74489254547022e-33,0.16395588598925973,0.0033599287998197034,0.0026059366920596866
1.0117652283365549e-32,0.1597495729733982,0.0033488519755560902,0.0026063079220186264
1.0117652283365549e-32,0.1597495729733982,0.0033488519755560902,0.0026063079220186264
8.70129130343077e-33,0.16147019774977592,0.0034626154669665636,0.002682875603444795
7.941012903834935e-33,0.18708173007744783,0.003577899084910099,0.0024671632519882706
6.74489254547022e-33,0.16395588598925973,0.0033599287998197034,0.0026059366920596866
8.70129130343077e-33,0.16147019774977592,0.0034626154669665636,0.002682875603444795
1.0117652283365549e-32,0.1597495729733982,0.0033488519755560902,0.0026063079220186264
1.0117652283365549e-32,0.1597495729733982,0.0033488519755560902,0.0026063079220186264
1.0117652283365549e-32,0.1597495729733982,0.0033488519755560902,0.0026063079220186264
8.768028036041454e-33,0.16364790364694387,0.003380602062025239,0.0025346668891435076
9.703878271876104e-33,0.18054414228883636,0.0037357376675124054,0.0032012135598010285
7.017865843618172e-33,0.1587557157145234,0.003029647955189937,0.0023821518311201682
8.354724222292338e-33,0.1882722739485722,0.003930957617863904,0.002694961518835646
1.0117652283365549e-32,0.1597495729733982,0.0033488519755560902,0.0026063079220186264
9.045852207543798e-33,0.14432441013572092,0.002557090432161676,0.0026021486666025825
1.1443233752900826e-31,1.4452888909483614,0.011599502645112834,0.013540954740320037
8.955574241400647e-33,0.16676839947918431,0.002149834737923468,0.0016469353122936065
1.5543859592825315e-32,0.7574533950407881,0.0009171332830634477,0.014954005558526726
4.798775444764863e-33,0.11538846663161582,0.001313726143044428,0.0008177322353178869
8.074682284781441e-33,0.203606454686733,0.002353973631679588,0.003332865364609835
6.600267557174051e-33,0.2466575865530376,0.0014415724827088281,0.003377106245803603
1.2390149308891216e-32,0.1937846619877134,0.0026514278843538827,0.0024954207670403465
9.356809646481321e-33,0.12455994936742451,0.0015616712684975512,0.001055194704916824
1.5519785468520475e-32,0.3807797087452026,0.0006685966164825573,0.004740982160169295
1.5768551419670494e-32,0.19738056106028065,0.003880886189953801,0.0028723603754824806
3.384019406450406e-32,0.5968127629452389,0.010314591985723107,0.006353400322053132
9.301138234026378e-33,0.22378265018240207,0.0020957173070942667,0.003137012760199068
5.200010849845537e-33,0.15079117398239736,0.0013673903436001035,0.0005677946523204479
1.2101259817233132e-32,0.32815768617055363,0.004125828047701179,0.0038422762566951278
1.2181506898249267e-32,0.35931057651995335,0.0029742460056104646,0.006191842387455557
8.613552405085394e-33,0.14624282101693054,0.003931048864747552,0.00288847754670241
1.2807434130175118e-32,0.36416128726364383,0.0031565351065425263,0.003471952178990021
7.876282348249655e-33,0.19100475728382327,0.0030919972257928727,0.0026446193739178866
2.1121031723446687e-32,0.3103388658124262,0.0002198143831560973,0.0025193570639693106
4.180872920940624e-33,0.12890020215144357,0.0011605106413776275,0.0006555719913261645
1.7285722795131794e-32,0.4666654898824131,0.000986901016553606,0.0009918082182702893
1.2358050476484764e-32,0.19987439112358235,0.00029475779503886486,0.0005754642001986701
7.63601130294158e-33,0.2059899976392216,0.0008964082948116717,0.002934165866615967
5.890135746584296e-33,0.2730859486435442,0.0002617518544289828,0.0004623197520480652
1.4606974921961942e-32,0.19977187236726465,0.0009353662246060895,0.001095574862941284
1.316052128664611e-32,0.4388747096213819,0.0032947632381597892,0.003575066556513844
1.1680315290203671e-32,0.4014082076969766,0.0031251938660327837,0.00789347189752546
2.683462389179549e-32,0.48501119573569257,0.002855932923656056,0.010596939177379758
7.35063262107795e-33,0.4643274437761977,0.000431075585352337,0.005195769654440723
1.1748172660762139e-32,0.36938603190632324,0.0003753183849443684,0.002882896771724102
1.2871631794988025e-32,0.19004233167897486,0.0007653889650107852,0.002690531446539699
6.1257439976341104e-33,0.13335337467854597,0.001152928480630766,0.001303818834526083
5.145844070159646e-33,0.2569306727719522,0.0013978299412598044,0.0028975296568439237
5.7135921683488e-33,0.21703185630628233,0.0002382552658209294,0.0012388338393926883
9.782620720123187e-33,0.377229726522927,7.363307771619764e-05,0.0007922288132738899
7.617454165456599e-33,0.27927033842618193,0.002281255840221722,0.004731715446651075
9.481694166312681e-33,0.13814150830930272,0.001271522149571006,0.0006582449088177404
1.0209434882277753e-32,0.28738201042892975,0.0007614413993630603,0.0019970695489352633
1.7758679028870636e-32,0.44156196452932966,0.000693235235569062,0.0015808859515545075
3.363957636196372e-32,0.6453723520723389,0.0012611973993856983,0.0025964774052337765
6.684581848644032e-33,0.5714377309941968,0.00015688222426037026,0.0027258034971909366
8.592957744058987e-33,0.207747430021672,0.0014543898708182011,0.003050768610389635
2.7219809880672935e-32,0.41104833181494466,0.0016210696304002224,0.0013628202864626674
2.120127880446282e-32,0.5890763761716846,0.0011016968418423167,0.0011559849024673325
1.815974202811319e-33,0.14283387779806578,0.0005089644176771066,0.0006249987156425758
7.834121284200163e-33,0.17176715345601862,0.0006264274994915468,0.002371623053687624
1.2045086860521837e-32,0.32789953195418314,0.0003943310080167179,0.0019887607449094887
1.7560067503355703e-32,0.29841202061537564,8.064736507373097e-05,0.0005479401261223666
8.982156086987242e-33,0.11501615815513024,0.0019255037093873998,0.0017060546020474657
1.0601140946487762e-32,0.30604251546777117,8.223010287439199e-05,0.0005815928469196167
1.6597102531162085e-32,0.4141940401430191,0.00013499254208300575,0.0008676130162237049
2.9274135154685985e-32,0.3924450468362044,0.00020037112955854572,0.00016555994208670437
1.5054352398626894e-32,0.5292589028668302,0.0001991992164249995,0.00035186076709782884
2.147411887991768e-32,0.26012635186314587,0.0001318308701210399,0.001574583412589145
1.582472437638179e-32,0.24091604207969786,0.000339996803628829,0.0012907600442565623
6.877174843082755e-33,0.4143803818060616,0.00018074060259407144,0.0023267129243886475
2.1738934247270925e-32,0.2722468513422451,0.00025217619660467493,0.001366150292216797
7.143996387461403e-33,0.15107538169994972,0.0016231687089123717,0.003475183585360035
1.7309295375180282e-32,0.6515009312133819,0.0002730350112180024,0.0025905544675859237
6.419766481290787e-33,0.18866754108425735,0.00018937828811784062,0.0017289338932462333
8.395850851313106e-33,0.1888359851695164,0.00043535951988562014,0.0029410440289761555
1.3317003094627574e-32,0.4078866185547683,0.00019470882350029943,0.0008999458945061308
8.489835542975851e-33,0.18877255230667897,0.00015924213634762704,0.0018284921212233273
8.249399928458661e-33,0.17154526817491092,0.0002783308708852642,0.0008004175994111838
1.361792964843808e-32,0.555418692562544,0.00039701622435347133,0.0021429526818895566
1.2618171703063724e-32,0.1524395043622766,0.0006096500320679133,0.001111972567508809
