residual_score,mahalanobis_d2
0.09279808447866233,0.34055797176104996
0.09773045015511829,0.3348635405340547
0.08968724380035283,0.33373945323386345
0.09471088487202552,0.34372554451813736
0.09279808447866233,0.34055797176104996
0.09279808447866233,0.34055797176104996
0.08962143886846287,0.33915405997916626
0.09279808447866233,0.34055797176104996
0.09279808447866233,0.34055797176104996
0.08968724380035283,0.33373945323386345
0.08968724380035283,0.33373945323386345
0.09276518201271734,0.3432913482281328
0.09276518201271734,0.3432913482281328
0.0897201462662978,0.3310664612855052
0.09519628015177012,0.3417788606846213
0.09471088487202552,0.34372554451813736
0.09279808447866233,0.34055797176104996
0.08968724380035283,0.33373945323386345
0.11063106268025048,0.37916845916814557
0.10836067844349272,0.3379907186830529
0.08360070879753578,0.30506306335216415
0.08668394285741125,0.3390534015578154
0.10636961656887732,0.3603826515526289
0.10865887647357297,0.3338441842294032
0.09784512576972139,0.3732841174145629
0.0954474801566108,0.31019658218252366
0.09396322229766374,0.34765095901111576
0.09508092526478236,0.35771604139036717
0.10518019513922365,0.3420724256131029
0.10245963117304073,0.337471551225716
0.09411913575975946,0.3179308783162382
0.10439101124362417,0.3615234334817873
0.09703097140609075,0.29958813021020153
0.10013746880240006,0.3653491941209116
0.08781494923474127,0.336945082361829
0.09663309690171819,0.3282757248004178
0.08969970034971513,0.3193612307741012
0.12494621005354467,0.37793431891431617
0.10054683077967759,0.3337901615394706
0.10726363099016972,0.3672634913843286
0.08968267180573236,0.3263154693314805
0.09715232445722548,0.3368362366003604
0.10137914910377938,0.33537111385730917
0.09833583235623412,0.33794081994808234
0.09562011875083071,0.3133241102031781
0.11153732405369217,0.34026332245613344
0.09810352495511517,0.35455334705023916
0.0876661440272412,0.30838171735044795
0.09779184613265114,0.36231090155030127
0.08827778863249079,0.31949780746454093
0.10229188033646795,0.3236142679814103
0.09498361650092109,0.30938021290647283
0.09849150757731169,0.3467595313341556
0.10376819844690528,0.3243641762758541
0.09397053928880893,0.311565974081637
0.09613353848515477,0.34333055393222284
0.10483526582635071,0.33815947815191977
0.10044625714248019,0.3472137679063997
0.09623815941363467,0.3433794221927054
0.08660300787263485,0.3218944747312088
0.10252564570214369,0.35225240554100873
0.09797054282384982,0.325965818241019
0.08518641408694326,0.30698428573843706
0.09555609217394985,0.319771582996245
0.08247397170962717,0.2997361369986809
0.09449777502014552,0.34778926343376526
0.09564768403227836,0.3065244711651113
0.10243205475260954,0.34330581572282537
0.0989994870725448,0.3384906169362026
0.09573852437245874,0.31568426646312353
0.1037420560670973,0.35604842900164835
0.09664279324874807,0.36386209523764534
0.10303954291082977,0.31824695779104367
0.10106093758557662,0.3207778486936207
0.09679949147420348,0.3090927322621467
0.08535564062477052,0.3010152223634292
0.08390310219279185,0.30885151091323326
0.11179066681817794,0.3311299831919983
0.09160189901677925,0.31063451568523687
0.08699887384814586,0.30307874167510557
0.09526452285965818,0.3091210068867378
0.09566643620161695,0.3025047953422782
0.09832650130728156,0.319175327997207
0.09409823948473102,0.3128699893794963
0.09367828169916075,0.3214233760934053
0.09769652070491419,0.31824156639643914
0.10610081370260101,0.32586616770263555
