pca_q_residual,pca_hotelling_t2,kpca_recon,ae_recon
0.0030170325577705743,0.5161402943713043,0.0025879309091898102,0.041346692054139204
0.001994235891889965,0.5093456996355068,0.002745531346778378,0.03330305784554588
0.001994235891889965,0.5093456996355068,0.002745531346778378,0.03330305784554588
0.0025234591912674394,0.5110589604380191,0.002826403978339534,0.038135358363211525
0.0024480666214266424,0.6649189527756609,0.0025348088953326617,0.042171201528040075
0.0030170325577705743,0.5161402943713043,0.0025879309091898102,0.041346692054139204
0.0025234591912674394,0.5110589604380191,0.002826403978339534,0.038135358363211525
0.001994235891889965,0.5093456996355068,0.002745531346778378,0.03330305784554588
0.001994235891889965,0.5093456996355068,0.002745531346778378,0.03330305784554588
0.001994235891889965,0.5093456996355068,0.002745531346778378,0.03330305784554588
0.003252858426754573,0.5021120906131759,0.003248862850037845,0.03798620064123406
0.0018081585828121402,0.6366065927366144,0.0013815616935435985,0.043221706480054196
0.0014589339269386228,0.5030274694494926,0.002358578222583237,0.029647053652701705
0.0031291510817353235,0.688960545261887,0.002967990627378068,0.04692031208773397
0.001994235891889965,0.5093456996355068,0.002745531346778378,0.03330305784554588
0.0006185416736325415,0.2450852057724925,0.0012755448478511302,0.011539315027081255
0.002619258108919747,4.043752926372256,0.151399466839069,0.0985577801981075
7.53434616743139e-05,0.9925583791607967,0.002117456907004331,0.033319295025735045
0.010307834759367475,2.0763067941952644,0.017246125868200565,0.040346075330048754
6.796284460137786e-05,0.4717568395511087,0.0020848820203802306,0.005883120288249453
8.530974466829397e-06,0.35822286021254107,0.0009553676288682622,0.012681296525877024
0.0031331561836521506,0.260471904380486,0.004361845712717895,0.008119445977603106
0.0014747273886206176,1.403330173847229,0.0014870942183606562,0.027948843223728287
0.0033230029667276374,0.3538679161951489,0.0077637579770846385,0.01772931888000275
0.00805216062304367,0.6444352580884628,0.0026382921719920916,0.00791983774080849
0.0012372333974765947,1.0467781146554096,0.0014053572857856418,0.0639717541705979
0.0007816157808205724,2.536629165331632,0.01824729376683024,0.11360321067193029
0.001020242256359659,0.3846303731520173,0.0011493325312084562,0.013776654589309647
0.001999676143908621,0.44550451019583526,0.006421288082596742,0.028868002047745544
0.0011815066039189731,1.6479190906790662,0.001011065667802464,0.10460308853863715
0.009236525604374254,1.0040573102157193,0.0023307270892598043,0.025054422017074085
5.604430643990981e-05,0.9815078377193719,0.001986184550877347,0.0265566537229865
1.8709568165374754e-05,0.9963268704435582,0.000694374212415861,0.019724102265287792
0.0006866920055864386,0.5921139663770614,0.001085016101022833,0.030056909320367142
0.0002479146157316788,0.5242419811080123,0.006272670131948786,0.00823089173481601
0.0008695219143550086,0.5577017082244914,0.0043731006251366165,0.01122961020102158
0.011133505705079748,0.6546185699859618,0.008110511597663761,0.030196089150237675
0.0003157451468633494,1.153101233264113,0.0018244265826528295,0.002787713898622347
0.009413023465217872,0.02020814130905806,0.011678193804570455,0.020923531759028603
0.003218555515532071,0.17424990444661245,0.0032357155744025066,0.005745562097168315
0.00019226082375061536,1.0371407995136497,0.0019349457594089556,0.020013804146656714
0.00025947962334309075,1.8830025591957944,0.0050759989532925,0.08431839628315733
0.0028444004707147796,1.2674810161739953,0.0005964221981796537,0.019981924130855245
0.007804762234923354,3.088763565285861,0.04532489217991128,0.09707377071539924
0.006361260802163641,0.8778148324872049,0.0015838852956184682,0.0164163311956096
0.004889381374117579,0.4751248174472307,0.003001780458527559,0.008239227399555772
0.0005627955424597498,0.7581191837973837,0.0009832917084011707,0.018888050682729817
0.0018801166274227162,0.11316426461790924,0.0034171367334560536,0.013246791333565452
0.00281824052304675,0.8248876255086853,0.0008029527605173532,0.018881108862188887
