pca_q_residual,pca_hotelling_t2,kpca_recon,ae_recon
5.799901751436308e-05,0.33835565622101105,0.0001389200268165231,0.0003486561940407353
0.0001745768327440304,0.3287574686721554,0.00010871663138059687,0.0002587684574687292
2.778919260602058e-05,0.3325550355389364,0.00014949707390170096,0.0004179019377566855
8.161040057240658e-05,0.34072929838884863,0.00013271610746410162,0.00040305762261838807
5.799901751436308e-05,0.33835565622101105,0.0001389200268165231,0.0003486561940407353
5.799901751436308e-05,0.33835565622101105,0.0001389200268165231,0.0003486561940407353
2.4785583847176362e-05,0.33806623111509543,0.00017837801805128224,0.0004151566517218689
5.799901751436308e-05,0.33835565622101105,0.0001389200268165231,0.0003486561940407353
5.799901751436308e-05,0.33835565622101105,0.0001389200268165231,0.0003486561940407353
2.778919260602058e-05,0.3325550355389364,0.00014949707390170096,0.0004179019377566855
2.778919260602058e-05,0.3325550355389364,0.00014949707390170096,0.0004179019377566855
5.578882805209066e-05,0.34116105473988206,0.0001571401777710863,0.00035390335596813954
5.578882805209066e-05,0.34116105473988206,0.0001571401777710863,0.00035390335596813954
2.9355398393248068e-05,0.329831564235473,0.00013961344229177874,0.0004263498807365067
0.0001018440132242569,0.33810579233276034,0.00017884548325003023,0.0005142151376051773
8.161040057240658e-05,0.34072929838884863,0.00013271610746410162,0.00040305762261838807
5.799901751436308e-05,0.33835565622101105,0.0001389200268165231,0.0003486561940407353
2.778919260602058e-05,0.3325550355389364,0.00014949707390170096,0.0004179019377566855
0.00012732415367926287,0.37461288757982186,0.0002735744161441043,0.00034888628367895567
0.00012719421556603428,0.33347069830391557,6.269807552547287e-05,7.709862597041958e-05
9.323184316587079e-06,0.30451941128903415,0.0006084073488936319,8.712703663977992e-05
1.736685159012584e-05,0.33821434915975124,0.00053584184042047,0.00035054884353944354
0.0001291210329404125,0.3557810743571847,0.00016173820124353182,0.0003146010650457698
0.00030961849705076334,0.3232118456120815,0.0001133186743132165,0.00034773460460691156
2.24974074947759e-06,0.3729259077362659,0.00043477949568418325,0.0007460337846987566
2.8044888879287417e-05,0.30902142821920703,0.0003623024216484108,0.0005074729050492843
7.047965294952088e-05,0.34502487820852307,0.0001808986806801497,0.0002872272752833219
