column_a,column_b,column_c,column_d,column_e,column_f
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1730920741560365,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.09044778918961557
-0.03319317773915986,0.1730920741560365,0.3139360977946136,-0.004248505939129739,-0.04418879768386168,0.09044778918961557
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.047335937373106346,0.1730920741560365,0.3122368640453436,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.047335937373106346,0.2095686099562099,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1730920741560365,0.2969437603019139,0.02336678266521358,-0.005771687412142436,0.04570825423251994
-0.047335937373106346,0.1730920741560365,0.2816506565584841,-0.03186379454347306,-0.05699450110776809,0.09044778918961557
-0.019050418105213383,0.1548538062559498,0.2969437603019139,-0.0180561502413014,-0.031383094259955266,0.04570825423251994
-0.06147869700705282,0.2095686099562099,0.30034222780045383,-0.045671438845644716,-0.10821731480339375,0.04570825423251994
-0.019050418105213383,0.1913303420561232,0.32413150029023347,0.02336678266521358,-0.04418879768386168,0.04570825423251994
0.009235101162679584,0.1366155383558631,0.3139360977946136,0.0509820712695569,0.05825682970738964,0.09044778918961557
-0.03319317773915986,0.1913303420561232,0.32413150029023347,-0.03186379454347306,-0.04418879768386168,0.09044778918961557
-0.047335937373106346,0.1913303420561232,0.3122368640453436,-0.004248505939129739,-0.0698002045316745,0.09044778918961557
-0.03319317773915986,0.1913303420561232,0.3071391627975337,-0.004248505939129739,-0.05699450110776809,0.09044778918961557
-0.047335937373106346,0.1913303420561232,0.3139360977946136,-0.004248505939129739,-0.05699450110776809,0.09044778918961557
-0.03319317773915986,0.1913303420561232,0.3122368640453436,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3139360977946136,-0.004248505939129739,-0.05699450110776809,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.05699450110776809,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3122368640453436,-0.0180561502413014,-0.05699450110776809,0.04570825423251994
-0.004907658471266899,0.1730920741560365,0.3139360977946136,0.03717442696738524,-0.01857739083604885,0.09044778918961557
0.03752062043057255,0.1548538062559498,0.32243226654096346,0.009559138363041921,0.045451126283483224,0.04570825423251994
-0.004907658471266899,0.1913303420561232,0.3054399290482637,0.02336678266521358,-0.031383094259955266,0.04570825423251994
-0.03319317773915986,0.2095686099562099,0.3088383965468037,-0.045671438845644716,-0.05699450110776809,0.09044778918961557
-0.06147869700705282,0.2095686099562099,0.3122368640453436,-0.0180561502413014,-0.10821731480339375,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.28504912405702404,-0.004248505939129739,-0.0698002045316745,0.04570825423251994
-0.047335937373106346,0.2095686099562099,0.31563533154388357,-0.0180561502413014,-0.0698002045316745,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3071391627975337,-0.004248505939129739,-0.05699450110776809,0.09044778918961557
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3122368640453436,-0.0180561502413014,-0.05699450110776809,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3122368640453436,-0.0180561502413014,-0.05699450110776809,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3122368640453436,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3122368640453436,-0.004248505939129739,-0.031383094259955266,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.31563533154388357,-0.045671438845644716,-0.04418879768386168,0.09044778918961557
-0.004907658471266899,0.1548538062559498,0.3122368640453436,-0.0180561502413014,-0.005771687412142436,0.04570825423251994
-0.03319317773915986,0.1730920741560365,0.3275299677887734,-0.045671438845644716,-0.04418879768386168,0.04570825423251994
-0.047335937373106346,0.1913303420561232,0.3139360977946136,-0.0180561502413014,-0.0698002045316745,0.0009687192754243028
-0.03319317773915986,0.1730920741560365,0.32413150029023347,0.02336678266521358,-0.031383094259955266,0.0009687192754243028
-0.03319317773915986,0.1913303420561232,0.34452230528147315,-0.0180561502413014,-0.031383094259955266,0.0009687192754243028
-0.047335937373106346,0.1730920741560365,0.27995142280921415,-0.004248505939129739,-0.04418879768386168,0.09044778918961557
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.047335937373106346,0.1730920741560365,0.3054399290482637,-0.0180561502413014,-0.04418879768386168,0.09044778918961557
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1730920741560365,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.09044778918961557
-0.047335937373106346,0.1730920741560365,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.03186379454347306,-0.04418879768386168,0.04570825423251994
-0.03319317773915986,0.1913303420561232,0.3088383965468037,-0.004248505939129739,-0.04418879768386168,0.04570825423251994
-0.047335937373106346,0.1730920741560365,0.290146825304834,0.02336678266521358,-0.0698002045316745,0.09044778918961557
-0.06147869700705282,0.1913303420561232,0.29354529280337394,-0.03186379454347306,-0.05699450110776809,0.04570825423251994
-0.0897642162749458,0.2095686099562099,0.3139360977946136,-0.10090201605433136,-0.10821731480339375,0.09044778918961557
