column_a,column_b,column_c,column_d,column_e,column_f
-0.03412531949559588,0.11846363314883249,0.34014825863394704,-0.01839248219011992,0.0010864066162865932,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3362198226744748,-0.01839248219011992,0.015005991387458555,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3362198226744748,-0.01839248219011992,0.015005991387458555,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3381840406542109,-0.01839248219011992,0.015005991387458555,0.16773328584432795
-0.05052146909699547,0.11846363314883249,0.3362198226744748,-0.0031941260639207257,0.0010864066162865932,0.21782723791146968
-0.03412531949559588,0.11846363314883249,0.34014825863394704,-0.01839248219011992,0.0010864066162865932,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3381840406542109,-0.01839248219011992,0.015005991387458555,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3362198226744748,-0.01839248219011992,0.015005991387458555,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3362198226744748,-0.01839248219011992,0.015005991387458555,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3362198226744748,-0.01839248219011992,0.015005991387458555,0.16773328584432795
-0.03412531949559588,0.11846363314883249,0.3381840406542109,-0.0031941260639207257,0.015005991387458555,0.16773328584432795
-0.0177291698941963,0.11846363314883249,0.3381840406542109,-0.01839248219011992,0.015005991387458555,0.21782723791146968
-0.03412531949559588,0.11846363314883249,0.3342556046947387,-0.01839248219011992,0.0010864066162865932,0.16773328584432795
-0.05052146909699547,0.11846363314883249,0.3381840406542109,-0.0031941260639207257,0.015005991387458555,0.21782723791146968
-0.03412531949559588,0.11846363314883249,0.3362198226744748,-0.01839248219011992,0.015005991387458555,0.16773328584432795
0.0970438773156008,0.11846363314883249,0.3362198226744748,-0.04878919444251831,0.12636266955683426,0.01745142964290263
0.6873052629659859,0.07630514670454636,0.3381840406542109,0.05759929844087606,0.8084223233442605,0.3180151420457532
-0.08331376829979463,0.22385984925954786,0.3263987327757942,-0.24636782408310787,-0.06851151723957322,0.11763933377718618
-0.06691761869839505,-0.2188042584054566,0.3637188743907806,0.37676477709105916,-0.012833178154885369,0.01745142964290263
0.031459278910002456,0.16062211959311862,0.3263987327757942,-0.1095826189473151,0.028925576158630516,-0.03264252242423914
-0.0013330202927967143,0.03414666026026022,0.3342556046947387,0.027202586188477665,-0.012833178154885369,0.16773328584432795
-0.05052146909699547,-0.00801182618402592,0.34407669459341933,0.10319436681947365,0.0010864066162865932,0.01745142964290263
-0.09970991790119423,0.18170136281526172,0.3205060788365858,-0.20077275570451028,-0.08243110201074517,0.21782723791146968
-0.05052146909699547,0.20278060603740478,0.3303271687352664,-0.1095826189473151,-0.05459193246840126,-0.03264252242423914
-0.03412531949559588,-0.05017031262831206,0.34996934853262773,0.2247812158290672,-0.04067234769722929,0.0675453817100444
-0.06691761869839505,0.18170136281526172,0.3322913867150025,-0.0943842628211159,-0.02675276292605733,0.2679211899786115
0.031459278910002456,0.07630514670454636,0.34014825863394704,0.08799601069327445,0.08460391524331837,0.6185788544486038
-0.0177291698941963,0.03414666026026022,0.3381840406542109,0.07279765456707525,-0.012833178154885369,0.16773328584432795
-0.06691761869839505,0.2449390924816909,0.3342556046947387,-0.23116946795690868,-0.05459193246840126,-0.03264252242423914
-0.06691761869839505,0.16062211959311862,0.3381840406542109,-0.06398755056871751,-0.09635068678191715,0.4182030461800368
-0.03412531949559588,0.01306741703811715,0.34800513055289156,0.1943845035766688,0.0010864066162865932,0.2679211899786115
-0.0013330202927967143,0.18170136281526172,0.3263987327757942,-0.12478097507351431,0.08460391524331837,0.16773328584432795
-0.06691761869839505,0.03414666026026022,0.3303271687352664,0.08799601069327445,-0.08243110201074517,0.368109094112895
-0.03412531949559588,0.09738438992668942,0.3342556046947387,-0.0031941260639207257,-0.012833178154885369,0.21782723791146968
-0.06691761869839505,0.22385984925954786,0.3303271687352664,-0.2919628924617055,-0.1102702715530891,-0.3332062348270898
-0.03412531949559588,0.22385984925954786,0.3263987327757942,-0.17037604345211188,-0.05459193246840126,-0.03264252242423914
0.01506312930860287,-0.05017031262831206,0.35193356651236385,0.17918614745046962,0.04284516092980248,-0.3332062348270898
-0.1325022171039934,0.20278060603740478,0.31657764287711354,-0.21597111183070947,-0.20770736495129283,-0.08273647449138091
-0.0177291698941963,0.13954287637097557,0.34407669459341933,-0.04878919444251831,-0.012833178154885369,-0.23301833069280625
-0.05052146909699547,0.01306741703811715,0.34407669459341933,0.07279765456707525,-0.12418985632426106,-0.08273647449138091
-0.05052146909699547,0.30817682214812014,0.32443451479605806,-0.30716124858790467,-0.08243110201074517,0.01745142964290263
-0.09970991790119423,0.11846363314883249,0.3381840406542109,-0.033590838316319115,-0.20770736495129283,0.4682969982471785
-0.0013330202927967143,-0.05017031262831206,0.35193356651236385,0.17918614745046962,0.0010864066162865932,0.2679211899786115
-0.08331376829979463,0.2449390924816909,0.31264920691764125,-0.27676453633550624,-0.152029025866605,0.5183909503143203
-0.09970991790119423,-0.07124955585045512,0.34996934853262773,0.2247812158290672,-0.12418985632426106,0.11763933377718618
-0.03412531949559588,-0.07124955585045512,0.34996934853262773,0.17918614745046962,-0.02675276292605733,-0.08273647449138091
-0.08331376829979463,0.22385984925954786,0.32443451479605806,-0.26156618020930705,-0.1798681954089489,0.0675453817100444
-0.0013330202927967143,0.16062211959311862,0.3362198226744748,-0.0943842628211159,-0.06851151723957322,-0.03264252242423914
-0.03412531949559588,0.01306741703811715,0.35193356651236385,0.05759929844087606,-0.09635068678191715,0.11763933377718618
-0.09970991790119423,0.20278060603740478,0.32443451479605806,-0.26156618020930705,-0.2216269497224648,-0.08273647449138091
0.031459278910002456,-0.05017031262831206,0.34604091257315545,0.08799601069327445,-0.012833178154885369,-0.283112282759948
